ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice,age,remod_age
MSSC20,C (all),65.0,6565,2,4,Lvl,4,Corner,3,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1957,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,GLQ,967.0,Unf,0.0,106.0,1073.0,GasA,4,1,FuseA,1073,0,0,1073,1.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1985.0,1,2.0,720.0,3,3,2,0,444,0,0,0,0,0,aug,seven,WD ,140000,50,27
MSSC60,RL,70.0,7700,2,4,Lvl,4,Inside,3,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,756.0,756.0,GasA,3,1,SBrkr,1051,788,0,1839,0.0,0.0,1,1,4,1,3,7,8,1,3,Attchd,1966.0,1,2.0,442.0,3,3,2,0,124,216,0,0,0,0,jun,ten,WD ,155000,44,44
MSSC50,C (all),63.0,4761,2,4,Lvl,4,Corner,3,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,3,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,2,No,Unf,0.0,Unf,0.0,1020.0,1020.0,GasA,2,0,FuseP,1020,0,0,1020,0.0,0.0,1,0,2,1,2,5,8,0,0,none,0.0,0,0.0,0.0,0,0,0,0,0,105,0,0,0,0,oct,six,ConLD,64500,88,56
MSSC60,RL,87.0,12361,2,3,Lvl,4,CulDSac,3,SawyerW,Norm,Norm,1Fam,2Story,6,7,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,85.0,4,4,PConc,4,3,No,GLQ,860.0,Unf,0.0,86.0,946.0,GasA,5,1,SBrkr,964,838,0,1802,0.0,1.0,2,1,3,1,4,8,8,1,4,2Types,2000.0,2,4.0,1017.0,3,3,2,450,92,0,0,0,0,0,may,ten,WD ,218000,17,17
MSSC80,RL,72.0,9720,2,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,SLvl,5,7,1977,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,51.0,3,3,CBlock,3,5,2,ALQ,755.0,Unf,0.0,240.0,995.0,GasA,3,1,SBrkr,1009,0,0,1009,0.0,0.0,2,0,3,1,3,6,8,1,2,Detchd,1977.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,jun,seven,WD ,160000,30,30
MSSC20,FV,72.0,8640,2,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,24.0,Unf,0.0,1314.0,1338.0,GasA,5,1,SBrkr,1338,0,0,1338,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2007.0,2,2.0,598.0,3,3,2,0,141,0,0,0,0,0,nov,seven,New,208900,0,0
MSSC20,RL,123.0,47007,2,3,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,7,1959,1996,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,none,0.0,none,0.0,0.0,0.0,GasA,3,1,SBrkr,3820,0,0,3820,0.0,0.0,3,1,5,1,5,11,8,2,4,Attchd,1959.0,1,2.0,624.0,3,3,2,0,372,0,0,0,0,0,jul,eight,WD ,284700,49,12
MSSC160,FV,30.0,3180,2,4,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,689.0,689.0,GasA,5,1,SBrkr,703,689,0,1392,0.0,0.0,2,0,2,1,4,5,8,0,0,Detchd,2007.0,1,2.0,540.0,3,3,2,0,102,0,0,0,0,0,mar,eight,WD ,146000,1,1
MSSC120,RL,38.0,14963,2,2,Lvl,4,Inside,3,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,1996,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,No,GLQ,786.0,Unf,0.0,474.0,1260.0,GasA,5,1,SBrkr,1288,0,0,1288,1.0,0.0,1,1,1,1,5,4,8,2,4,Attchd,1996.0,3,2.0,500.0,3,3,2,120,30,0,0,224,0,0,dec,eight,WD ,245500,12,12
MSSC45,RM,50.0,5000,2,4,Bnk,4,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,992.0,992.0,GasA,5,1,SBrkr,1013,0,0,1013,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1926.0,1,1.0,160.0,2,3,2,0,0,101,0,0,0,0,apr,eight,WD ,113000,82,58
MSSC20,RL,129.0,16870,2,3,Lvl,4,FR3,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,238.0,4,3,PConc,5,3,3,GLQ,1531.0,Unf,0.0,251.0,1782.0,GasA,5,1,SBrkr,1782,0,0,1782,1.0,0.0,2,0,3,1,4,7,8,2,4,Attchd,2004.0,3,3.0,932.0,3,3,2,99,82,0,0,0,0,0,apr,nine,WD ,296000,5,4
MSSC20,RL,86.0,14157,2,3,HLS,4,Corner,3,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,4,3,PConc,5,3,3,GLQ,1249.0,Unf,0.0,673.0,1922.0,GasA,5,1,SBrkr,1922,0,0,1922,1.0,0.0,2,0,3,1,4,8,8,1,4,Attchd,2005.0,3,3.0,676.0,3,3,2,178,51,0,0,0,0,0,jul,seven,WD ,377426,2,1
MSSC20,RL,96.0,12456,2,4,Lvl,4,FR2,3,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,230.0,5,3,PConc,5,3,3,GLQ,1172.0,Unf,0.0,528.0,1700.0,GasA,5,1,SBrkr,1718,0,0,1718,1.0,0.0,2,0,3,1,5,7,8,1,4,Attchd,2008.0,3,3.0,786.0,3,3,2,216,48,0,0,0,0,0,jul,nine,WD ,337500,3,2
MSSC20,RL,100.0,14836,2,3,HLS,4,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,10,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,730.0,5,3,PConc,5,3,3,GLQ,2146.0,Unf,0.0,346.0,2492.0,GasA,5,1,SBrkr,2492,0,0,2492,1.0,0.0,2,1,2,1,5,8,8,1,5,Attchd,2004.0,3,3.0,949.0,3,3,2,226,235,0,0,0,0,0,feb,nine,WD ,552000,5,4
MSSC50,RL,56.0,6956,2,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,2,3,1,Unf,0.0,Unf,0.0,624.0,624.0,GasA,5,1,SBrkr,624,312,0,936,0.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1948.0,1,1.0,265.0,3,1,2,0,0,0,0,0,0,0,apr,six,WD ,97900,58,56
MSSC20,FV,75.0,7862,2,3,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,27.0,Unf,0.0,1191.0,1218.0,GasA,5,1,SBrkr,1218,0,0,1218,0.0,0.0,2,0,2,1,4,4,8,0,0,Attchd,2009.0,3,2.0,676.0,3,3,2,0,102,0,0,0,0,0,sep,nine,New,208300,0,0
MSSC60,RL,0.0,11050,2,4,Lvl,4,Inside,3,Mitchel,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,Unf,0.0,Unf,0.0,910.0,910.0,GasA,5,1,SBrkr,910,910,0,1820,0.0,0.0,2,1,3,1,4,8,8,1,3,Attchd,1996.0,1,3.0,816.0,3,3,2,318,32,0,0,0,0,0,sep,eight,WD ,213000,12,11
MSSC60,RL,57.0,8924,2,3,Lvl,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,Unf,0.0,Unf,0.0,880.0,880.0,GasA,5,1,SBrkr,880,844,0,1724,0.0,0.0,2,1,3,1,4,8,8,0,0,Attchd,1998.0,3,2.0,527.0,3,3,2,120,155,0,0,0,0,0,jul,eight,WD ,188000,10,9
MSSC20,RL,0.0,9610,2,3,Lvl,4,Corner,3,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,632.0,3,3,CBlock,3,3,No,Rec,203.0,Unf,0.0,918.0,1121.0,GasA,5,1,FuseA,1336,0,0,1336,0.0,0.0,1,1,3,1,3,7,8,1,3,Attchd,1958.0,2,2.0,488.0,3,3,2,80,0,0,0,0,0,0,dec,six,WD ,162000,48,48
MSSC50,RM,75.0,13710,2,4,Lvl,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,BLQ,420.0,Unf,0.0,490.0,910.0,GasA,3,1,FuseA,910,648,0,1558,0.0,0.0,1,1,4,1,3,6,8,0,0,Attchd,1950.0,1,1.0,282.0,3,3,2,289,0,0,0,0,0,0,jun,seven,WD ,152000,57,57
MSSC60,FV,100.0,12552,2,4,Lvl,4,Corner,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,222.0,Unf,0.0,769.0,991.0,GasA,5,1,SBrkr,991,956,0,1947,0.0,0.0,2,1,3,1,4,8,8,1,4,Attchd,2004.0,2,2.0,678.0,3,3,2,0,136,0,0,0,0,0,may,ten,WD ,254900,6,5
MSSC60,RL,43.0,14565,2,2,Lvl,4,CulDSac,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4,3,2,GLQ,537.0,Unf,0.0,295.0,832.0,GasA,5,1,SBrkr,832,825,0,1657,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,1994.0,2,2.0,483.0,3,3,2,144,74,0,0,0,0,2000,nov,eight,WD ,189000,14,13
MSSC20,RL,56.0,18559,2,3,Lvl,4,CulDSac,3,NWAmes,Norm,Norm,1Fam,1Story,7,5,1978,1978,Hip,CompShg,Plywood,Plywood,BrkFace,383.0,4,4,CBlock,4,3,No,GLQ,1206.0,Rec,186.0,656.0,2048.0,GasA,3,1,SBrkr,2064,0,0,2064,1.0,0.0,2,0,3,1,4,7,8,2,2,Attchd,1978.0,3,2.0,550.0,3,3,2,200,0,0,0,0,0,0,aug,eight,WD ,235000,30,30
MSSC190,RL,68.0,10880,2,4,Lvl,4,Inside,3,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,ALQ,1040.0,Unf,0.0,124.0,1164.0,GasW,3,0,SBrkr,1164,0,0,1164,1.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1950.0,1,1.0,240.0,3,3,2,0,48,0,0,0,0,0,aug,eight,ConLD,125000,58,58
MSSC120,RL,24.0,2280,2,4,Lvl,4,FR2,3,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,No,Unf,0.0,Unf,0.0,836.0,836.0,GasA,5,1,SBrkr,836,0,0,836,0.0,0.0,1,0,2,1,3,4,8,0,0,Attchd,1975.0,1,1.0,308.0,3,3,2,0,30,0,0,0,0,0,jun,ten,WD ,120000,35,35
MSSC20,A (agr),125.0,31250,2,4,Lvl,4,Inside,3,Mitchel,Artery,Norm,1Fam,1Story,1,3,1951,1951,Gable,CompShg,CBlock,VinylSd,None,0.0,3,2,CBlock,0,0,0,none,0.0,none,0.0,0.0,0.0,GasA,3,1,FuseA,1600,0,0,1600,0.0,0.0,1,1,3,1,3,6,5,0,0,Attchd,1951.0,1,1.0,270.0,2,3,0,0,0,135,0,0,0,0,may,six,WD ,81500,55,55
MSSC90,RL,81.0,11841,1,4,Lvl,4,Inside,3,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,3,4,CBlock,4,3,2,GLQ,816.0,Unf,0.0,0.0,816.0,GasA,3,1,SBrkr,816,0,0,816,1.0,0.0,1,0,3,1,3,5,8,0,0,none,0.0,0,0.0,0.0,0,0,2,0,32,0,0,0,0,0,may,seven,WD ,118500,17,17
MSSC20,FV,85.0,9187,2,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,162.0,5,3,PConc,5,3,1,GLQ,1121.0,Unf,0.0,645.0,1766.0,GasA,5,1,SBrkr,1766,0,0,1766,1.0,0.0,2,1,2,1,5,7,8,1,4,Attchd,2009.0,3,3.0,478.0,3,3,2,195,130,0,0,0,0,0,oct,nine,New,370878,0,0
MSSC90,RH,82.0,6270,2,4,HLS,4,Inside,3,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,BLQ,284.0,Unf,0.0,717.0,1001.0,GasA,3,0,FuseA,1001,1001,0,2002,0.0,0.0,2,0,4,2,3,8,8,0,0,2Types,1949.0,1,3.0,871.0,3,3,2,0,0,0,0,0,0,0,aug,seven,WD ,145000,58,57
MSSC50,RL,0.0,15660,2,3,Lvl,4,Corner,3,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,4,4,CBlock,3,3,No,BLQ,341.0,Unf,0.0,457.0,798.0,GasA,5,1,SBrkr,1137,817,0,1954,0.0,1.0,1,1,3,1,4,8,8,2,3,Attchd,1939.0,1,2.0,431.0,3,3,2,0,119,150,0,0,0,0,may,eight,WD ,311500,69,2
MSSC120,RL,43.0,3087,2,4,Lvl,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,4,3,PConc,4,3,2,GLQ,453.0,Unf,0.0,767.0,1220.0,GasA,5,1,SBrkr,1364,0,0,1364,1.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2006.0,3,2.0,437.0,3,3,2,100,16,0,0,0,0,0,nov,six,New,210250,0,0
MSSC60,RL,95.0,13450,2,3,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,700.0,Unf,0.0,216.0,916.0,GasA,5,1,SBrkr,920,941,0,1861,1.0,0.0,2,1,3,1,4,8,8,0,0,BuiltIn,2002.0,2,2.0,492.0,3,3,2,146,91,0,0,0,0,0,jun,six,WD ,200000,4,4
MSSC90,RL,75.0,10125,2,4,Lvl,4,Inside,3,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,0,0,0,none,0.0,none,0.0,0.0,0.0,GasA,3,1,SBrkr,1302,432,0,1734,0.0,0.0,2,0,4,2,4,8,8,0,0,Attchd,1977.0,1,2.0,539.0,3,3,2,0,0,0,0,0,0,0,aug,nine,COD,126000,32,32
MSSC70,RL,80.0,8146,2,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,2Story,4,8,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,4,BrkTil,2,3,No,Unf,0.0,Unf,0.0,405.0,405.0,GasA,4,1,SBrkr,717,322,0,1039,0.0,0.0,1,0,2,1,3,6,8,0,0,Detchd,1940.0,1,1.0,281.0,3,3,0,0,0,168,0,111,0,0,may,nine,WD ,114000,109,6
MSSC70,RM,60.0,9600,2,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,2,3,No,Unf,0.0,Unf,0.0,677.0,677.0,GasA,3,1,SBrkr,833,677,0,1510,0.0,0.0,2,0,3,1,4,7,8,0,0,Detchd,1974.0,1,2.0,720.0,3,3,0,0,0,160,0,0,0,0,jun,nine,WD ,87500,99,59
MSSC60,RL,98.0,12328,2,3,Lvl,4,Inside,3,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,146.0,4,3,PConc,5,3,1,GLQ,986.0,Unf,0.0,163.0,1149.0,GasA,5,1,SBrkr,1164,1377,0,2541,1.0,0.0,3,1,4,1,5,10,8,1,4,BuiltIn,2005.0,3,3.0,729.0,3,3,2,120,32,0,0,0,0,0,jul,seven,WD ,349265,2,2
MSSC20,RL,76.0,10141,2,3,Lvl,4,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264.0,4,3,PConc,4,3,3,BLQ,516.0,Rec,774.0,222.0,1512.0,GasA,5,1,SBrkr,1512,0,0,1512,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2004.0,2,3.0,845.0,3,3,2,210,36,0,0,0,0,0,jan,nine,WD ,203000,5,5
MSSC20,RL,65.0,8529,2,3,Lvl,4,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,20.0,Unf,0.0,1434.0,1454.0,GasA,5,1,SBrkr,1434,0,0,1434,0.0,0.0,2,0,3,1,4,6,8,1,3,Attchd,2001.0,2,2.0,527.0,3,3,2,290,39,0,0,0,0,0,apr,nine,WD ,189000,8,8
MSSC60,FV,65.0,8127,2,3,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,410.0,Unf,0.0,402.0,812.0,GasA,5,1,SBrkr,812,841,0,1653,1.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2003.0,2,2.0,628.0,3,3,2,0,45,0,0,0,0,0,mar,nine,WD ,209000,6,6
MSSC70,RM,70.0,8400,2,4,Lvl,4,Corner,3,OldTown,Artery,Norm,1Fam,2Story,6,7,1900,1950,Gable,CompShg,Stucco,BrkFace,None,0.0,3,3,BrkTil,2,4,1,Unf,0.0,Unf,0.0,917.0,917.0,GasA,4,1,FuseA,1090,917,0,2007,0.0,0.0,2,0,3,1,5,8,8,0,0,Detchd,1930.0,1,1.0,357.0,3,3,2,0,235,0,0,0,0,0,jun,nine,WD ,160000,109,59
MSSC20,RL,44.0,10751,2,3,Lvl,4,CulDSac,3,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,3,3,CBlock,2,3,3,ALQ,787.0,Unf,0.0,250.0,1037.0,GasA,3,1,SBrkr,1037,0,0,1037,1.0,0.0,1,0,2,1,3,5,8,0,0,Attchd,1974.0,2,2.0,431.0,3,3,2,136,47,0,0,0,0,0,aug,seven,WD ,129000,33,33
MSSC20,RL,77.0,10010,2,4,Lvl,4,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,2,ALQ,1071.0,LwQ,123.0,195.0,1389.0,GasA,4,1,SBrkr,1389,0,0,1389,1.0,0.0,1,0,2,1,3,6,8,1,3,Attchd,1975.0,2,2.0,418.0,3,3,2,240,38,0,0,0,0,0,apr,six,WD ,170000,32,31
MSSC30,RL,40.0,4280,2,4,Lvl,4,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,None,0.0,3,3,PConc,3,3,No,LwQ,365.0,Unf,0.0,75.0,440.0,GasA,3,0,SBrkr,694,0,0,694,0.0,0.0,1,0,2,1,4,4,8,1,4,Detchd,1990.0,1,1.0,352.0,4,3,1,0,0,34,0,0,0,0,mar,seven,WD ,90350,94,5
MSSC50,RL,60.0,9600,2,4,Lvl,4,Corner,3,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,572.0,572.0,Grav,2,0,FuseF,572,524,0,1096,0.0,0.0,1,0,2,1,3,5,8,0,0,none,0.0,0,0.0,0.0,0,0,0,0,8,128,0,0,0,0,apr,eight,WD ,79000,84,58
MSSC20,RL,70.0,9800,2,4,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,No,ALQ,894.0,Unf,0.0,0.0,894.0,GasA,3,1,SBrkr,894,0,0,894,1.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1975.0,1,2.0,552.0,3,3,2,256,0,0,0,0,0,0,jul,six,WD ,149900,34,34
MSSC20,RL,63.0,7560,2,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,No,Rec,119.0,ALQ,613.0,132.0,864.0,GasA,3,1,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1977.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,may,eight,WD ,123000,37,37
MSSC70,RM,60.0,9600,2,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,None,0.0,3,3,BrkTil,3,2,No,Unf,0.0,Unf,0.0,1095.0,1095.0,GasW,2,0,SBrkr,1095,679,0,1774,1.0,0.0,2,0,4,2,3,8,6,0,0,2Types,1920.0,1,3.0,779.0,2,2,0,0,0,90,0,0,0,0,may,six,WD ,87000,106,56
MSSC80,RL,76.0,9880,2,4,Lvl,4,Inside,3,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,2,ALQ,522.0,Unf,0.0,574.0,1096.0,GasA,3,1,SBrkr,1118,0,0,1118,1.0,0.0,1,0,3,1,3,6,8,1,1,Attchd,1977.0,3,1.0,358.0,3,3,2,203,0,0,0,0,576,0,jul,eight,WD ,171000,31,31
MSSC50,RL,80.0,9600,2,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,No,BLQ,280.0,Unf,0.0,752.0,1032.0,GasA,3,1,FuseA,1032,220,0,1252,0.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1950.0,1,1.0,288.0,3,3,2,0,0,96,0,0,0,0,apr,eight,WD ,119000,58,58
MSSC20,RL,70.0,7931,2,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0.0,3,3,CBlock,3,3,No,BLQ,1148.0,Unf,0.0,0.0,1148.0,GasA,3,1,SBrkr,1148,0,0,1148,1.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1959.0,1,1.0,672.0,3,3,2,0,0,0,0,0,0,0,jul,nine,WD ,132500,50,50
MSSC70,RM,0.0,5100,2,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,None,0.0,3,4,PConc,3,3,No,Unf,0.0,Unf,0.0,588.0,588.0,GasA,2,1,SBrkr,833,833,0,1666,0.0,0.0,1,0,3,1,4,7,8,1,4,Detchd,1925.0,1,1.0,228.0,3,3,2,192,63,0,0,0,0,0,jun,eight,WD ,161000,83,12
MSSC60,RL,0.0,9720,2,3,Lvl,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,2Story,9,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,4,3,PConc,4,3,1,GLQ,1194.0,Unf,0.0,163.0,1357.0,GasA,5,1,SBrkr,1366,581,0,1947,1.0,0.0,2,1,3,1,4,7,8,1,3,BuiltIn,2001.0,3,3.0,725.0,3,3,2,168,116,0,0,0,0,0,jan,eight,WD ,274000,7,6
MSSC20,RL,70.0,8521,2,4,Lvl,4,FR2,3,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,No,ALQ,842.0,Unf,0.0,70.0,912.0,GasA,3,1,SBrkr,912,0,0,912,0.0,0.0,1,0,3,1,3,5,8,1,2,Detchd,1974.0,1,1.0,336.0,3,3,2,0,0,0,0,0,0,0,may,ten,WD ,125000,43,43
MSSC90,RL,52.0,8741,2,4,Lvl,4,Inside,3,Edwards,Norm,Norm,Duplex,1Story,5,6,1946,1950,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,1195.0,1195.0,GasA,3,0,SBrkr,1195,0,0,1195,0.0,0.0,2,0,4,2,3,8,8,0,0,none,0.0,0,0.0,0.0,0,0,0,118,0,0,0,0,0,0,jul,seven,WD ,98500,61,57
MSSC20,RL,89.0,12461,2,4,Lvl,4,Corner,3,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,4,3,PConc,4,3,No,GLQ,1456.0,Unf,0.0,168.0,1624.0,GasA,5,1,SBrkr,1624,0,0,1624,1.0,0.0,2,0,2,1,4,5,8,1,2,Attchd,1994.0,2,3.0,757.0,3,3,2,0,114,192,0,0,0,0,jul,six,WD ,262000,12,11
MSSC20,RL,76.0,6950,2,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,7,1979,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,40.0,3,3,CBlock,3,3,No,ALQ,710.0,BLQ,72.0,132.0,914.0,GasA,3,1,SBrkr,914,0,0,914,1.0,0.0,1,0,2,1,3,5,8,0,0,Attchd,1979.0,1,2.0,444.0,3,3,2,0,0,0,0,0,0,0,oct,nine,WD ,134900,30,30
